Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Visibility_MeanRatio,Item_Type_Combined,Outlet_Years
DRK01,7.63,Low Fat,0.061013490999999996,Soft Drinks,96.0436,OUT013,1987,High,Tier 3,Supermarket Type1,0.8422562843161447,Drinks,26
FDC58,10.195,Low Fat,0.042007527,Snack Foods,43.2428,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.842207183620152,Food,14
FDE50,19.7,Regular,0.016205646,Canned,188.8556,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8874002186843718,Food,16
FDX48,17.75,Regular,0.037880729,Baking Goods,152.7656,OUT035,2004,Small,Tier 2,Supermarket Type1,1.000191149537462,Food,9
DRM35,9.695,Low Fat,0.07073151700000001,Hard Drinks,178.0344,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.002871101812118,Drinks,4
FDG41,8.84,Regular,0.076498396,Frozen Foods,108.9228,OUT013,1987,High,Tier 3,Supermarket Type1,1.0000795700906375,Food,26
FDB52,17.75,Low Fat,0.030435601,Dairy,255.9672,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8409830830412672,Food,16
FDV19,14.85,Regular,0.035328539,Fruits and Vegetables,158.5578,OUT045,2002,Small,Tier 2,Supermarket Type1,0.8188777128590049,Food,11
DRG48,5.78,Low Fat,0.014637395,Soft Drinks,144.7102,OUT017,2007,Small,Tier 2,Supermarket Type1,0.7820884469060535,Drinks,6
FDI26,5.94,Low Fat,0.034857707,Canned,180.4344,OUT013,1987,High,Tier 3,Supermarket Type1,0.9995837374634821,Food,26
FDU11,4.785,Low Fat,0.162119533,Breads,121.2098,OUT019,1985,Small,Tier 1,Grocery Store,1.2906743274708663,Food,28
FDF59,12.5,Low Fat,0.124739062,Starchy Foods,128.102,OUT019,1985,Small,Tier 1,Grocery Store,1.4156041342329422,Food,28
FDR07,21.35,Low Fat,0.07786478,Fruits and Vegetables,97.0094,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.000184826731346,Food,14
NCE06,5.825,Non-Edible,0.09200271,Household,161.8894,OUT017,2007,Small,Tier 2,Supermarket Type1,1.003968338599807,Non-Consumable,6
FDE10,6.67,Regular,0.089948119,Snack Foods,132.6626,OUT046,1997,Small,Tier 1,Supermarket Type1,1.0003405343825233,Food,16
NCO55,12.8,Non-Edible,0.091037229,Others,108.9938,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9987635536443797,Non-Consumable,16
FDZ13,7.84,Regular,0.06568385968808309,Canned,51.035,OUT013,1987,High,Tier 3,Supermarket Type1,0.41967608511117105,Food,26
FDT50,6.75,Regular,0.10885123,Dairy,96.8752,OUT017,2007,Small,Tier 2,Supermarket Type1,0.7407710623698333,Food,6
FDH12,9.6,Low Fat,0.142195014,Baking Goods,105.728,OUT010,1998,Small,Tier 3,Grocery Store,1.5052102477897589,Food,15
FDD21,10.3,Regular,0.030631225,Fruits and Vegetables,116.4176,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0034401256022243,Food,11
NCM05,6.825,Non-Edible,0.059797172,Health and Hygiene,263.2226,OUT013,1987,High,Tier 3,Supermarket Type1,0.9964460686802106,Non-Consumable,26
FDK04,7.36,Low Fat,0.06568385968808309,Frozen Foods,59.2588,OUT013,1987,High,Tier 3,Supermarket Type1,1.1786906012215361,Food,26
FDN33,6.305,Regular,0.12381215699999999,Snack Foods,96.3436,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0027562053099908,Food,6
NCM18,13.0,Non-Edible,0.13866030699999998,Household,62.9194,OUT010,1998,Small,Tier 3,Grocery Store,1.389309194234714,Non-Consumable,15
DRC25,5.73,Low Fat,0.045442395999999996,Soft Drinks,85.4882,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.9992158782452804,Drinks,14
FDT47,5.26,Regular,0.024647467000000003,Breads,96.4068,OUT017,2007,Small,Tier 2,Supermarket Type1,0.7215462383317788,Food,6
FDD45,8.615,Low Fat,0.115686024,Fruits and Vegetables,96.0436,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9116115493770051,Food,28
NCD07,9.1,Non-Edible,0.055654536,Household,114.1518,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0038050761126145,Non-Consumable,4
NCY54,8.43,Non-Edible,0.297424743,Household,174.2422,OUT010,1998,Small,Tier 3,Grocery Store,1.472187499807268,Non-Consumable,15
FDL12,15.85,Regular,0.12182182800000001,Baking Goods,60.722,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8805484120673837,Food,14
FDL02,20.0,Regular,0.10467211400000001,Canned,105.2622,OUT017,2007,Small,Tier 2,Supermarket Type1,1.004305342318886,Food,6
FDC60,5.425,Regular,0.11445075699999999,Baking Goods,90.3514,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9995122988629074,Food,9
FDR37,16.5,Regular,0.06662428599999999,Breakfast,180.9292,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0052572604169367,Food,6
FDY16,18.35,Regular,0.06568385968808309,Frozen Foods,184.6266,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8309692913649862,Food,6
FDU26,16.7,Regular,0.042705388,Dairy,120.2782,OUT045,2002,Small,Tier 2,Supermarket Type1,1.001628750901997,Food,11
FDN24,14.1,Low Fat,0.11317317199999999,Baking Goods,52.9956,OUT013,1987,High,Tier 3,Supermarket Type1,0.9980183471187202,Food,26
FDH44,19.1,Regular,0.025850623,Fruits and Vegetables,149.0418,OUT013,1987,High,Tier 3,Supermarket Type1,0.6612463948232206,Food,26
FDE23,17.6,Regular,0.089014099,Starchy Foods,46.506,OUT010,1998,Small,Tier 3,Grocery Store,1.364801474402621,Food,15
FDW60,5.44,Regular,0.017158458999999997,Baking Goods,176.037,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0034296868293053,Food,6
FDQ55,13.65,Regular,0.013058345,Fruits and Vegetables,116.3834,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.9999600271600899,Food,14
FDV32,7.785,Low Fat,0.088278814,Fruits and Vegetables,62.051,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9970434388606153,Food,28
FDV03,17.6,Low Fat,0.097232874,Meat,156.0314,OUT010,1998,Small,Tier 3,Grocery Store,1.4295750126142703,Food,15
FDY14,10.3,Low Fat,0.11723292699999999,Dairy,266.2226,OUT010,1998,Small,Tier 3,Grocery Store,1.351363789478501,Food,15
NCL55,12.15,Non-Edible,0.064347565,Others,253.50400000000002,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9916315700025209,Non-Consumable,28
DRF25,9.0,Low Fat,0.039145429,Soft Drinks,38.619,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0007875954829937,Drinks,6
FDX03,15.85,Regular,0.061095975999999996,Meat,44.6744,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9976204531933047,Food,16
FDF40,20.25,Regular,0.022557788999999998,Dairy,247.7092,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0006623117442612,Food,11
FDX24,8.355,Low Fat,0.023314388999999998,Baking Goods,91.2462,OUT010,1998,Small,Tier 3,Grocery Store,0.6384517057917938,Food,15
FDA25,16.5,Regular,0.06823167299999999,Canned,102.899,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8502633094704933,Food,14
FDH21,10.395,Low Fat,0.03135221,Seafood,158.6604,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0008275584794566,Food,4
FDB47,8.8,Low Fat,0.11955815300000001,Snack Foods,210.5612,OUT010,1998,Small,Tier 3,Grocery Store,1.5254908274938221,Food,15
FDT34,9.3,Low Fat,0.305264825,Snack Foods,105.5964,OUT019,1985,Small,Tier 1,Grocery Store,1.6820399220067594,Food,28
FDS39,6.895,Low Fat,0.037594397,Meat,140.8812,OUT010,1998,Small,Tier 3,Grocery Store,1.5031246462366026,Food,15
NCU05,11.8,Non-Edible,0.058736237999999996,Health and Hygiene,78.5618,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9983945057792426,Non-Consumable,16
FDE02,8.71,Low Fat,0.121438886,Canned,93.6778,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.9595440633033113,Food,14
FDL25,6.92,Regular,0.13090015800000002,Breakfast,91.2804,OUT035,2004,Small,Tier 2,Supermarket Type1,1.0005785140774526,Food,9
FDC50,15.85,Low Fat,0.13671013099999998,Canned,94.1094,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8009034650320077,Food,14
FDZ32,7.785,Regular,0.038192036,Fruits and Vegetables,106.5964,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0011183303240918,Food,14
FDV14,19.85,Low Fat,0.04458772,Dairy,86.9856,OUT045,2002,Small,Tier 2,Supermarket Type1,0.8896653234740312,Food,11
FDR07,21.35,Low Fat,0.077901576,Fruits and Vegetables,96.9094,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0006574768933885,Food,11
FDB26,14.0,Regular,0.031316107999999995,Canned,52.56399999999999,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.9999560841681083,Food,14
NCR50,20.2,Non-Edible,0.011844058000000001,Household,152.534,OUT045,2002,Small,Tier 2,Supermarket Type1,0.9991382643385583,Non-Consumable,11
FDP01,20.75,Regular,0.06358391099999999,Breakfast,153.7682,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.003742069036326,Food,4
FDH57,10.895,Low Fat,0.035820019,Fruits and Vegetables,130.5284,OUT045,2002,Small,Tier 2,Supermarket Type1,0.8011808576477727,Food,11
FDM60,10.800000000000002,Regular,0.047910155999999995,Baking Goods,39.8138,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.7748441192081391,Food,28
FDA45,21.25,Low Fat,0.06568385968808309,Snack Foods,174.537,OUT017,2007,Small,Tier 2,Supermarket Type1,0.5231206100329588,Food,6
FDU55,16.2,Low Fat,0.036114403999999996,Fruits and Vegetables,258.8278,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0044924206854757,Food,6
FDH40,11.6,Regular,0.078914647,Frozen Foods,83.1276,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8411908041535185,Food,9
FDG40,13.65,Low Fat,0.06972729,Frozen Foods,33.2558,OUT019,1985,Small,Tier 1,Grocery Store,1.554600988446277,Food,28
FDT12,6.215,Regular,0.04969885,Baking Goods,223.9062,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.9036426860199777,Food,14
DRL59,16.75,Low Fat,0.021267169,Hard Drinks,53.2298,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0009358574035463,Drinks,11
FDT47,5.26,Regular,0.024608674,Breads,98.8068,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.7204105864117009,Food,4
FDI60,7.22,Regular,0.038537981,Baking Goods,64.95100000000001,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0054470219715772,Food,6
DRF51,15.75,Low Fat,0.165035146,Dairy,37.6506,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.8770089851596744,Drinks,28
NCK31,10.895,Non-Edible,0.027089826,Others,50.6666,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8313743227547203,Non-Consumable,14
FDB08,6.055,Low Fat,0.031166435,Fruits and Vegetables,160.1578,OUT045,2002,Small,Tier 2,Supermarket Type1,0.617939208531141,Food,11
FDM44,12.5,Low Fat,0.031043803,Fruits and Vegetables,101.79899999999999,OUT035,2004,Small,Tier 2,Supermarket Type1,1.0014906316770298,Food,9
FDD46,6.035,Low Fat,0.14183142699999998,Snack Foods,152.4998,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.001684335426985,Food,4
FDR27,15.1,Regular,0.168259451,Meat,130.4942,OUT019,1985,Small,Tier 1,Grocery Store,1.4004421036859722,Food,28
FDV56,16.1,Regular,0.022756451,Fruits and Vegetables,108.8596,OUT010,1998,Small,Tier 3,Grocery Store,1.5023087736125975,Food,15
FDM02,12.5,Regular,0.07384969599999999,Canned,86.3198,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0020788098538471,Food,14
FDU45,15.6,Regular,0.035650779,Snack Foods,112.9518,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.9012510899306705,Food,4
FDZ10,17.85,Low Fat,0.044714995,Snack Foods,125.402,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8965477438325338,Food,6
NCK31,10.895,Non-Edible,0.045272429,Others,50.2666,OUT010,1998,Small,Tier 3,Grocery Store,1.3893900610264591,Non-Consumable,15
FDR27,15.1,Regular,0.09608226,Meat,134.2942,OUT035,2004,Small,Tier 2,Supermarket Type1,0.7997033243695925,Food,9
FDF33,7.97,Low Fat,0.021517566000000002,Seafood,108.2596,OUT013,1987,High,Tier 3,Supermarket Type1,0.9975769281922408,Food,26
FDJ36,14.5,Regular,0.128260071,Baking Goods,104.1332,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9977804861468795,Food,16
FDP33,18.7,Low Fat,0.089411048,Snack Foods,254.8672,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8565442254592639,Food,14
FDG17,6.865,Regular,0.035840212,Frozen Foods,245.0486,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8692813443814394,Food,16
FDG47,12.8,Low Fat,0.069281708,Starchy Foods,263.5252,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.8380959434038373,Food,28
NCW29,14.0,Non-Edible,0.028862957,Health and Hygiene,128.431,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8554989617022781,Non-Consumable,16
DRH59,10.8,Low Fat,0.058763973,Hard Drinks,72.238,OUT017,2007,Small,Tier 2,Supermarket Type1,1.004669450921581,Drinks,6
FDR32,6.78,Regular,0.08629332199999999,Fruits and Vegetables,229.3694,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0024682608857076,Food,6
FDP48,7.52,Regular,0.044014887999999995,Baking Goods,181.795,OUT035,2004,Small,Tier 2,Supermarket Type1,0.737371982646359,Food,9
FDG17,6.865,Regular,0.035833435,Frozen Foods,244.7486,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8691169725950538,Food,9
DRJ59,11.65,Low Fat,0.01948183,Hard Drinks,40.1164,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0024682518505028,Drinks,6
FDY48,14.0,Low Fat,0.023619935,Baking Goods,103.3332,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9943723785214191,Food,28
FDB02,9.695,Regular,0.029164278,Canned,175.237,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9976020585169235,Food,16
FDN10,11.5,Low Fat,0.080756828,Snack Foods,118.0124,OUT019,1985,Small,Tier 1,Grocery Store,1.4739231652148064,Food,28
NCD55,14.0,Non-Edible,0.024326577999999998,Household,41.9454,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9987960617839594,Non-Consumable,9
FDX34,6.195,Low Fat,0.07192562599999999,Snack Foods,121.9098,OUT013,1987,High,Tier 3,Supermarket Type1,0.9967635158986312,Food,26
FDZ38,17.6,Low Fat,0.008017245,Dairy,170.8422,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0008957891294246,Food,11
DRF37,17.25,Low Fat,0.084463753,Soft Drinks,262.291,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0026535821901437,Drinks,14
DRL47,19.7,Low Fat,0.06782310400000001,Hard Drinks,124.6362,OUT019,1985,Small,Tier 1,Grocery Store,1.4713915866405864,Drinks,28
FDL27,6.17,Low Fat,0.06568385968808309,Meat,64.0826,OUT035,2004,Small,Tier 2,Supermarket Type1,2.8466478472609476,Food,9
NCP53,14.75,Non-Edible,0.032884127,Health and Hygiene,236.5906,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9989633638269286,Non-Consumable,9
FDT03,21.25,Low Fat,0.017506543,Meat,184.0608,OUT019,1985,Small,Tier 1,Grocery Store,1.4001018040087287,Food,28
FDJ28,12.3,Low Fat,0.021856851,Frozen Foods,191.8162,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9984859018649552,Food,9
FDF40,20.25,Regular,0.022603837999999998,Dairy,248.1092,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.0027050429176714,Food,4
FDA32,14.0,Low Fat,0.030088502000000003,Fruits and Vegetables,216.6192,OUT035,2004,Small,Tier 2,Supermarket Type1,1.0017689699203642,Food,9
NCP02,7.105,Non-Edible,0.045062219,Household,58.4562,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8926048811580678,Non-Consumable,6
FDZ31,15.35,Regular,0.11344683,Fruits and Vegetables,193.7504,OUT045,2002,Small,Tier 2,Supermarket Type1,0.999744521198469,Food,11
NCQ29,12.0,Non-Edible,0.104143397,Health and Hygiene,262.2278,OUT013,1987,High,Tier 3,Supermarket Type1,0.9112233731098482,Non-Consumable,26
FDP57,17.5,Low Fat,0.08778070199999999,Snack Foods,105.09899999999999,OUT010,1998,Small,Tier 3,Grocery Store,1.433757163512008,Food,15
FDL32,15.699999999999998,Regular,0.12187388099999999,Fruits and Vegetables,113.1544,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9953958649234469,Food,28
DRB01,7.39,Low Fat,0.06568385968808309,Soft Drinks,191.753,OUT035,2004,Small,Tier 2,Supermarket Type1,0.7183388205948016,Drinks,9
FDJ40,13.6,Regular,0.049589259000000004,Frozen Foods,109.7912,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9973445099479251,Food,16
FDO24,11.1,Low Fat,0.176933493,Baking Goods,159.1604,OUT018,2009,Medium,Tier 3,Supermarket Type2,1.2643231194673408,Food,4
FDO11,8.0,Regular,0.030388183,Breads,247.8092,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.8909776724914161,Food,4
FDA56,9.21,Low Fat,0.008763128,Fruits and Vegetables,120.2414,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8539305335270394,Food,9
FDF02,16.2,Low Fat,0.10368301199999999,Canned,105.09899999999999,OUT045,2002,Small,Tier 2,Supermarket Type1,0.8834992900077718,Food,11
FDA10,20.35,Low Fat,0.141697997,Snack Foods,122.5072,OUT013,1987,High,Tier 3,Supermarket Type1,0.9995837383838633,Food,26
NCI55,18.6,Non-Edible,0.012725138,Household,121.8414,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0024052476048027,Non-Consumable,6
FDZ40,8.935,Low Fat,0.067257683,Frozen Foods,53.3298,OUT010,1998,Small,Tier 3,Grocery Store,1.3028390274299757,Food,15
FDV08,7.35,Low Fat,0.028639386,Fruits and Vegetables,41.7454,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.6588210549874094,Food,14
FDN48,13.35,Low Fat,0.064896679,Baking Goods,90.0804,OUT013,1987,High,Tier 3,Supermarket Type1,0.8795221992517396,Food,26
FDU57,8.27,Regular,0.090060741,Snack Foods,150.3708,OUT017,2007,Small,Tier 2,Supermarket Type1,0.8726676902730914,Food,6
DRF49,7.27,Low Fat,0.071018789,Soft Drinks,114.4518,OUT013,1987,High,Tier 3,Supermarket Type1,0.9991739205400917,Drinks,26
FDS02,10.195,Regular,0.145839766,Dairy,194.9794,OUT035,2004,Small,Tier 2,Supermarket Type1,1.1587626299815852,Food,9
FDS43,11.65,Low Fat,0.040514888,Fruits and Vegetables,186.524,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8286387354849096,Food,16
FDT16,9.895,Regular,0.048621862,Frozen Foods,259.1278,OUT013,1987,High,Tier 3,Supermarket Type1,0.7948185643867199,Food,26
FDX19,19.1,Low Fat,0.096265377,Fruits and Vegetables,233.7958,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.7457288790706995,Food,28
FDK15,10.8,Low Fat,0.098413825,Meat,98.8042,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9982898648680639,Food,16
DRA12,11.6,Low Fat,0.041009558,Soft Drinks,141.0154,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.0026535765950506,Drinks,14
FDY35,17.6,Regular,0.01611834,Breads,45.2402,OUT017,2007,Small,Tier 2,Supermarket Type1,1.0040418299164018,Food,6
NCU42,9.0,Non-Edible,0.019490421,Household,169.3474,OUT013,1987,High,Tier 3,Supermarket Type1,0.9995837380111201,Non-Consumable,26
FDD26,8.71,Regular,0.072095416,Canned,184.7924,OUT013,1987,High,Tier 3,Supermarket Type1,0.9975729899722457,Food,26
FDR11,10.5,Regular,0.143118865,Breads,160.8578,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.8840726622563247,Food,4
NCP53,14.75,Non-Edible,0.032957049,Health and Hygiene,239.1906,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0011786090854387,Non-Consumable,11
FDP34,12.85,Low Fat,0.13750615,Snack Foods,156.863,OUT045,2002,Small,Tier 2,Supermarket Type1,1.001524833479316,Food,11
NCV41,14.35,Non-Edible,0.029832699,Health and Hygiene,109.7228,OUT019,1985,Small,Tier 1,Grocery Store,1.2730450338516985,Non-Consumable,28
FDN20,19.35,Low Fat,0.026288547000000002,Fruits and Vegetables,167.0474,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.735641576983419,Food,4
FDZ16,16.85,Regular,0.06568385968808309,Frozen Foods,193.2478,OUT018,2009,Medium,Tier 3,Supermarket Type2,0.4813554957321898,Food,4
FDZ28,20.0,Regular,0.051572555,Frozen Foods,126.9678,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.8714382175320176,Food,14
NCL55,12.15,Non-Edible,0.06460687799999999,Others,253.604,OUT013,1987,High,Tier 3,Supermarket Type1,0.9956277267694795,Non-Consumable,26
NCJ17,7.68,Non-Edible,0.152556491,Health and Hygiene,85.1224,OUT046,1997,Small,Tier 1,Supermarket Type1,0.8699594981997884,Non-Consumable,16
FDT37,14.15,Low Fat,0.06568385968808309,Canned,255.8014,OUT046,1997,Small,Tier 1,Supermarket Type1,1.424459668940885,Food,16
FDV51,16.35,Low Fat,0.032589486,Meat,167.7842,OUT049,1999,Medium,Tier 1,Supermarket Type1,1.000423035097035,Food,14
FDZ28,20.0,Regular,0.051482762,Frozen Foods,128.8678,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8699209560376656,Food,9
FDN27,20.85,Low Fat,0.039529574,Meat,117.7808,OUT013,1987,High,Tier 3,Supermarket Type1,0.7790998025145567,Food,26
FDS14,7.285,Low Fat,0.087480308,Dairy,158.3288,OUT019,1985,Small,Tier 1,Grocery Store,1.522057911649874,Food,28
FDZ58,17.85,Low Fat,0.052282677,Snack Foods,122.5072,OUT045,2002,Small,Tier 2,Supermarket Type1,1.0014292429450402,Food,11
FDD46,6.035,Low Fat,0.14125601,Snack Foods,155.3998,OUT046,1997,Small,Tier 1,Supermarket Type1,0.9976204533422454,Food,16
FDJ03,12.35,Regular,0.072381223,Dairy,48.4692,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9993752836411228,Food,9
FDU03,18.7,Regular,0.15328266699999998,Meat,180.4292,OUT010,1998,Small,Tier 3,Grocery Store,1.5723962423927147,Food,15
FDA33,6.48,Low Fat,0.033735736,Snack Foods,148.5076,OUT027,1985,Medium,Tier 3,Supermarket Type2,0.9956888758404782,Food,28
NCW53,18.35,Non-Edible,0.030489311,Health and Hygiene,191.1162,OUT035,2004,Small,Tier 2,Supermarket Type1,0.9999054512115462,Non-Consumable,9
NCC55,10.695,Non-Edible,0.064123807,Household,36.9848,OUT017,2007,Small,Tier 2,Supermarket Type1,0.9004923518590857,Non-Consumable,6
FDP52,18.7,Regular,0.12377209300000001,Frozen Foods,229.801,OUT019,1985,Small,Tier 1,Grocery Store,1.496230281415671,Food,28
FDE39,7.89,Low Fat,0.036190683,Dairy,120.4782,OUT049,1999,Medium,Tier 1,Supermarket Type1,0.9038742086879251,Food,14
FDB44,6.655,Low Fat,0.016955625,Fruits and Vegetables,210.4586,OUT035,2004,Small,Tier 2,Supermarket Type1,0.8546790979120299,Food,9
FDG59,15.85,Low Fat,0.06568385968808309,Starchy Foods,37.5164,OUT013,1987,High,Tier 3,Supermarket Type1,1.0669672694321266,Food,26
FDI05,8.35,Regular,0.12676414,Frozen Foods,74.2354,OUT013,1987,High,Tier 3,Supermarket Type1,0.8880033222680768,Food,26
FDF59,12.5,Low Fat,0.071388493,Starchy Foods,128.30200000000002,OUT045,2002,Small,Tier 2,Supermarket Type1,0.8101539662648694,Food,11
FDM39,6.42,Low Fat,0.09362022699999999,Dairy,180.3002,OUT019,1985,Small,Tier 1,Grocery Store,1.5202844327382716,Food,28
FDB14,20.25,Regular,0.102638435,Canned,91.212,OUT013,1987,High,Tier 3,Supermarket Type1,0.9970477778546529,Food,26
NCS05,11.5,Non-Edible,0.036729896,Health and Hygiene,134.3942,OUT019,1985,Small,Tier 1,Grocery Store,1.5197445749412997,Non-Consumable,28
DRJ35,10.1,Low Fat,0.046679027000000005,Hard Drinks,61.9878,OUT045,2002,Small,Tier 2,Supermarket Type1,0.9259069502706279,Drinks,11
FDO31,6.76,Regular,0.050744935,Fruits and Vegetables,79.49600000000001,OUT019,1985,Small,Tier 1,Grocery Store,1.3618969165444175,Food,28
