Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Visibility_MeanRatio,Item_Type_Combined,Outlet_Years,Avg_sales_product
FDH26,19.25,Regular,0.03467086,Canned,141.8496,OUT013,1987,High,Tier 3,Supermarket Type1,2399.5432,0.9989120118105851,Food,26,
FDI22,12.6,Low Fat,0.09619424,Snack Foods,210.8612,OUT035,2004,Small,Tier 2,Supermarket Type1,1254.3672,0.8485120407997486,Food,9,
FDJ26,15.3,Regular,0.08511049,Canned,215.7218,OUT018,2009,Medium,Tier 3,Supermarket Type2,1923.4962,1.0038587608507208,Food,4,
FDD26,8.71,Regular,0.1263349,Canned,184.0924,OUT019,1985,Small,Tier 1,Grocery Store,555.2772,1.4154814764398682,Food,28,
NCI55,18.6,Non-Edible,0.012592289,Household,123.3414,OUT027,1985,Medium,Tier 3,Supermarket Type2,4751.8146,0.9956116450997927,Non-Consumable,28,
FDA35,14.85,Regular,0.05357685,Baking Goods,122.2072,OUT027,1985,Medium,Tier 3,Supermarket Type2,3552.7088,0.994568520743368,Food,28,
FDN21,18.6,Low Fat,0.077168705,Snack Foods,160.6236,OUT018,2009,Medium,Tier 3,Supermarket Type2,1611.236,0.906830812731465,Food,4,
NCM43,14.5,Non-Edible,0.032597778,Others,163.621,OUT010,1998,Small,Tier 3,Grocery Store,815.605,1.3907842317835915,Non-Consumable,15,
FDD09,13.5,Low Fat,0.021583971,Fruits and Vegetables,179.5976,OUT018,2009,Medium,Tier 3,Supermarket Type2,2173.1712,0.7453756369869324,Food,4,
FDI24,10.3,Low Fat,0.078903499,Baking Goods,177.637,OUT045,2002,Small,Tier 2,Supermarket Type1,4234.488,0.871778232563859,Food,11,
NCN41,17.0,Non-Edible,0.091411749,Health and Hygiene,121.37299999999999,OUT019,1985,Small,Tier 1,Grocery Store,369.519,1.3619291839159127,Non-Consumable,28,
NCT53,5.4,Non-Edible,0.084245356,Health and Hygiene,164.6526,OUT019,1985,Small,Tier 1,Grocery Store,657.8104,1.2716527134701312,Non-Consumable,28,
FDQ47,7.155,Regular,0.28150951399999996,Breads,33.8874,OUT010,1998,Small,Tier 3,Grocery Store,35.2874,1.4720209789752998,Food,15,
NCD42,16.5,Non-Edible,0.012689327,Health and Hygiene,39.7506,OUT018,2009,Medium,Tier 3,Supermarket Type2,227.7036,0.5434401898064193,Non-Consumable,4,
FDI21,5.59,Regular,0.094741514,Snack Foods,63.1168,OUT010,1998,Small,Tier 3,Grocery Store,191.7504,1.5267806779289166,Food,15,
FDS48,15.15,Low Fat,0.046496777,Baking Goods,149.6708,OUT010,1998,Small,Tier 3,Grocery Store,300.9416,1.3536915908914793,Food,15,
FDW50,13.1,Low Fat,0.07600554799999999,Dairy,166.1158,OUT017,2007,Small,Tier 2,Supermarket Type1,1169.8106,0.9067947408244268,Food,6,
FDO37,8.06,Low Fat,0.06611236082486209,Breakfast,232.7326,OUT018,2009,Medium,Tier 3,Supermarket Type2,3696.5216,2.2973153817452694,Food,4,
FDS04,10.195,Regular,0.06611236082486209,Frozen Foods,139.5838,OUT018,2009,Medium,Tier 3,Supermarket Type2,4495.4816,0.4424819224728085,Food,4,
FDP38,10.1,Low Fat,0.053732324000000005,Canned,49.8008,OUT010,1998,Small,Tier 3,Grocery Store,303.6048,1.474623135369198,Food,15,
NCF06,6.235,Non-Edible,0.033807904,Household,258.9962,OUT010,1998,Small,Tier 3,Grocery Store,258.9962,1.3662332494544593,Non-Consumable,15,
FDR35,12.5,Low Fat,0.020782036,Breads,198.3742,OUT018,2009,Medium,Tier 3,Supermarket Type2,2587.9646,1.0038165027108534,Food,4,
FDB04,11.35,Regular,0.06317369099999999,Dairy,86.1856,OUT013,1987,High,Tier 3,Supermarket Type1,1494.0552,0.9021608524652043,Food,26,
FDK16,9.065,Low Fat,0.115563679,Frozen Foods,96.0094,OUT045,2002,Small,Tier 2,Supermarket Type1,1713.7692,1.0019803724883394,Food,11,
FDM57,11.65,Regular,0.07627820099999999,Snack Foods,85.1908,OUT017,2007,Small,Tier 2,Supermarket Type1,671.1264,1.0037754981833709,Food,6,
FDF45,18.2,Regular,0.012223686999999999,Fruits and Vegetables,57.1904,OUT049,1999,Medium,Tier 1,Supermarket Type1,1640.5312,0.9990609371343279,Food,14,
FDH04,6.115,Regular,0.011419301000000001,Frozen Foods,91.0488,OUT018,2009,Medium,Tier 3,Supermarket Type2,1629.8784,0.8436528258808046,Food,4,
FDL25,6.92,Regular,0.131458247,Breakfast,90.5804,OUT018,2009,Medium,Tier 3,Supermarket Type2,183.7608,1.0003108365715545,Food,4,
FDK40,7.035,Low Fat,0.021883367999999997,Frozen Foods,263.791,OUT049,1999,Medium,Tier 1,Supermarket Type1,4996.829000000001,0.634213350493554,Food,14,
FDV46,18.2,Low Fat,0.012607876,Snack Foods,139.81799999999998,OUT046,1997,Small,Tier 1,Supermarket Type1,1398.18,0.8874002286654677,Food,16,
FDU31,10.5,Regular,0.025041737999999997,Fruits and Vegetables,218.7508,OUT045,2002,Small,Tier 2,Supermarket Type1,3255.762,1.001178602084254,Food,11,
NCQ53,17.6,Non-Edible,0.018934719,Health and Hygiene,237.75900000000001,OUT049,1999,Medium,Tier 1,Supermarket Type1,3545.385,1.0004631055403284,Non-Consumable,14,
FDD09,13.5,Low Fat,0.021392306,Fruits and Vegetables,182.0976,OUT027,1985,Medium,Tier 3,Supermarket Type2,6157.3184,0.7387567242084127,Food,28,
FDY19,19.75,Low Fat,0.041448824,Fruits and Vegetables,116.5466,OUT045,2002,Small,Tier 2,Supermarket Type1,2828.3184,1.000321439306701,Food,11,
FDI33,16.5,Low Fat,0.028395167000000002,Snack Foods,91.7146,OUT013,1987,High,Tier 3,Supermarket Type1,2462.7942,0.9987663698674307,Food,26,
FDG08,13.15,Regular,0.165221717,Fruits and Vegetables,172.0764,OUT013,1987,High,Tier 3,Supermarket Type1,4466.1864,0.9772063286520307,Food,26,
FDE39,7.89,Low Fat,0.036127671,Dairy,117.4782,OUT035,2004,Small,Tier 2,Supermarket Type1,2026.0294,0.9988924518718394,Food,9,
FDH53,20.5,Regular,0.019277945,Frozen Foods,82.8592,OUT018,2009,Medium,Tier 3,Supermarket Type2,1733.7432,0.5209725687778787,Food,4,
FDB09,16.25,Low Fat,0.057629899000000005,Fruits and Vegetables,123.9046,OUT018,2009,Medium,Tier 3,Supermarket Type2,1120.5414,0.8721503417542918,Food,4,
FDI22,12.6,Low Fat,0.09621243199999999,Snack Foods,207.2612,OUT046,1997,Small,Tier 1,Supermarket Type1,4390.2852,0.848672509150517,Food,16,
FDX24,8.355,Low Fat,0.024387983999999998,Baking Goods,92.4462,OUT019,1985,Small,Tier 1,Grocery Store,185.0924,1.5230613358086031,Food,28,
FDE09,8.775,Low Fat,0.021647195,Fruits and Vegetables,109.5228,OUT045,2002,Small,Tier 2,Supermarket Type1,994.7052,0.5906700711540988,Food,11,
FDJ57,7.42,Regular,0.021573645,Seafood,184.6582,OUT046,1997,Small,Tier 1,Supermarket Type1,5015.4714,0.717958991656038,Food,16,
DRC49,8.67,Low Fat,0.065424208,Soft Drinks,145.8128,OUT035,2004,Small,Tier 2,Supermarket Type1,2444.8176,1.0014906279701616,Drinks,9,
FDU19,8.77,Regular,0.046866331,Fruits and Vegetables,170.5422,OUT045,2002,Small,Tier 2,Supermarket Type1,1551.9798,0.951842165853923,Food,11,
FDU43,19.35,Regular,0.06611236082486209,Fruits and Vegetables,238.6564,OUT013,1987,High,Tier 3,Supermarket Type1,3575.3459999999995,1.0674073269048974,Food,26,
FDA50,16.25,Low Fat,0.087102593,Dairy,96.041,OUT013,1987,High,Tier 3,Supermarket Type1,868.8689999999999,0.8480088487624541,Food,26,
NCM29,11.5,Non-Edible,0.01774202,Health and Hygiene,129.6626,OUT017,2007,Small,Tier 2,Supermarket Type1,1836.2764,0.9165516710274421,Non-Consumable,6,
FDQ13,11.1,Low Fat,0.010632751999999999,Canned,82.5908,OUT013,1987,High,Tier 3,Supermarket Type1,1510.0344,0.8883347431660871,Food,26,
FDB26,14.0,Regular,0.031116081,Canned,55.263999999999996,OUT027,1985,Medium,Tier 3,Supermarket Type2,1544.656,0.9946297358201768,Food,28,
FDI21,5.59,Regular,0.05671761,Snack Foods,62.9168,OUT045,2002,Small,Tier 2,Supermarket Type1,1406.1696,0.9140169645833178,Food,11,
FDV25,5.905,Low Fat,0.079931185,Canned,219.7456,OUT019,1985,Small,Tier 1,Grocery Store,884.1824,1.411118611749135,Food,28,
FDQ23,6.55,Low Fat,0.024505417999999998,Breads,102.9332,OUT013,1987,High,Tier 3,Supermarket Type1,1845.5976,0.8687413271368783,Food,26,
FDJ41,6.85,Low Fat,0.03830192,Frozen Foods,261.2594,OUT010,1998,Small,Tier 3,Grocery Store,1046.6376,1.5028453950554266,Food,15,
NCO42,21.25,Non-Edible,0.024693927,Household,144.1102,OUT049,1999,Medium,Tier 1,Supermarket Type1,1749.7224,1.0001742904912492,Non-Consumable,14,
FDQ13,11.1,Low Fat,0.010590075,Canned,84.6908,OUT027,1985,Medium,Tier 3,Supermarket Type2,3691.1952,0.8847692069968903,Food,28,
FDU47,12.8,Regular,0.190569038,Breads,138.7838,OUT010,1998,Small,Tier 3,Grocery Store,280.9676,1.3645451274054348,Food,15,
FDW57,8.31,Regular,0.06611236082486209,Snack Foods,177.4028,OUT046,1997,Small,Tier 1,Supermarket Type1,3896.2616,0.6232759892638842,Food,16,
DRN47,12.1,Low Fat,0.016826748,Hard Drinks,179.166,OUT046,1997,Small,Tier 1,Supermarket Type1,3056.022,0.7138200345323239,Drinks,16,
FDW28,18.25,Low Fat,0.088394115,Frozen Foods,194.7452,OUT027,1985,Medium,Tier 3,Supermarket Type2,5872.356,0.9390381085553964,Food,28,
NCN42,20.25,Non-Edible,0.06611236082486209,Household,145.6418,OUT013,1987,High,Tier 3,Supermarket Type1,3384.2614,2.6870413504509782,Non-Consumable,26,
FDR60,14.3,Low Fat,0.12978357699999998,Baking Goods,78.2328,OUT027,1985,Medium,Tier 3,Supermarket Type2,1004.0264,0.994516625954695,Food,28,
FDO09,13.5,Regular,0.06611236082486209,Snack Foods,262.89099999999996,OUT019,1985,Small,Tier 1,Grocery Store,788.9730000000001,0.5730433499622567,Food,28,
FDX45,16.75,Low Fat,0.06611236082486209,Snack Foods,156.16299999999998,OUT046,1997,Small,Tier 1,Supermarket Type1,2816.3340000000003,0.6012695022317955,Food,16,
FDH27,7.075,Low Fat,0.058465268,Dairy,145.3128,OUT045,2002,Small,Tier 2,Supermarket Type1,1869.5664,0.8494330595161648,Food,11,
FDO08,11.1,Regular,0.053765212,Fruits and Vegetables,163.1526,OUT035,2004,Small,Tier 2,Supermarket Type1,1808.9786,0.7832727993988575,Food,9,
FDG10,6.63,Regular,0.01098386,Snack Foods,55.4588,OUT018,2009,Medium,Tier 3,Supermarket Type2,343.5528,0.8112921828163087,Food,4,
FDZ40,8.935,Low Fat,0.040245222000000004,Frozen Foods,54.9298,OUT049,1999,Medium,Tier 1,Supermarket Type1,1348.245,0.9998609270561989,Food,14,
FDZ27,7.935,Low Fat,0.017253305,Dairy,51.435,OUT017,2007,Small,Tier 2,Supermarket Type1,499.35,0.6395720312448846,Food,6,
FDZ46,7.485,Low Fat,0.069231189,Snack Foods,112.1228,OUT049,1999,Medium,Tier 1,Supermarket Type1,1215.7508,0.9987841962478128,Food,14,
FDI46,9.5,Low Fat,0.074648119,Snack Foods,253.3724,OUT018,2009,Medium,Tier 3,Supermarket Type2,755.0172,1.0035088392589797,Food,4,
NCW53,18.35,Non-Edible,0.030542489,Health and Hygiene,193.1162,OUT049,1999,Medium,Tier 1,Supermarket Type1,2693.8268,0.9036379516115063,Non-Consumable,14,
FDY52,6.365,Low Fat,0.007359711,Frozen Foods,60.1536,OUT049,1999,Medium,Tier 1,Supermarket Type1,490.0288,0.4073955761409045,Food,14,
FDU07,11.1,Low Fat,0.059940022,Fruits and Vegetables,149.1366,OUT049,1999,Medium,Tier 1,Supermarket Type1,4231.8248,0.889818402886704,Food,14,
NCQ05,11.395,Non-Edible,0.06611236082486209,Health and Hygiene,149.2708,OUT017,2007,Small,Tier 2,Supermarket Type1,2407.5328,1.5683983392110972,Non-Consumable,6,
FDT16,9.895,Regular,0.048860587000000004,Frozen Foods,260.2278,OUT018,2009,Medium,Tier 3,Supermarket Type2,4165.2448,1.0035088417309024,Food,4,
NCJ17,7.68,Non-Edible,0.153419412,Health and Hygiene,86.4224,OUT017,2007,Small,Tier 2,Supermarket Type1,511.3344,0.8845257646922893,Non-Consumable,6,
NCY29,13.65,Non-Edible,0.077219509,Health and Hygiene,56.493,OUT035,2004,Small,Tier 2,Supermarket Type1,509.337,0.9134066277319293,Non-Consumable,9,
NCQ18,15.75,Non-Edible,0.13504726,Household,98.57,OUT035,2004,Small,Tier 2,Supermarket Type1,2496.75,0.9998627520782972,Non-Consumable,9,
FDS02,10.195,Regular,0.146094132,Dairy,196.1794,OUT049,1999,Medium,Tier 1,Supermarket Type1,2926.191,0.9609418238624831,Food,14,
NCK31,10.895,Non-Edible,0.027157955,Others,50.2666,OUT018,2009,Medium,Tier 3,Supermarket Type2,820.2656,1.0043310043500497,Non-Consumable,4,
FDH60,19.7,Regular,0.080346058,Baking Goods,195.71099999999998,OUT027,1985,Medium,Tier 3,Supermarket Type2,5499.508000000001,0.9345070672968341,Food,28,
FDO19,17.7,Regular,0.016596645,Fruits and Vegetables,48.3034,OUT046,1997,Small,Tier 1,Supermarket Type1,777.6544,0.7109529947010579,Food,16,
DRF37,17.25,Low Fat,0.084316691,Soft Drinks,263.39099999999996,OUT035,2004,Small,Tier 2,Supermarket Type1,6311.784000000001,1.0757202299462612,Drinks,9,
FDN21,18.6,Low Fat,0.07679167099999999,Snack Foods,161.0236,OUT013,1987,High,Tier 3,Supermarket Type1,3705.8428,0.9024001818345567,Food,26,
FDM14,13.8,Low Fat,0.01326146,Canned,108.0254,OUT035,2004,Small,Tier 2,Supermarket Type1,759.6778,1.0014906168419941,Food,9,
FDO08,11.1,Regular,0.06611236082486209,Fruits and Vegetables,165.5526,OUT018,2009,Medium,Tier 3,Supermarket Type2,1973.4312,0.9631509299760056,Food,4,
FDS27,10.195,Regular,0.012528611,Meat,195.111,OUT017,2007,Small,Tier 2,Supermarket Type1,3731.809,0.9072708122197841,Food,6,
DRM59,5.88,Low Fat,0.003597678,Hard Drinks,153.8998,OUT049,1999,Medium,Tier 1,Supermarket Type1,2922.1962,0.903638004934895,Drinks,14,
NCO29,11.15,Non-Edible,0.032438645,Health and Hygiene,163.0526,OUT017,2007,Small,Tier 2,Supermarket Type1,2302.3364,1.004587384109935,Non-Consumable,6,
FDC32,18.35,Low Fat,0.173527068,Fruits and Vegetables,92.0462,OUT019,1985,Small,Tier 1,Grocery Store,277.6386,1.5232818966252941,Food,28,
DRA12,11.6,Low Fat,0.041112694,Soft Drinks,142.0154,OUT018,2009,Medium,Tier 3,Supermarket Type2,850.8924,0.7614359978543412,Drinks,4,
FDI14,14.1,Low Fat,0.089243504,Canned,139.2496,OUT027,1985,Medium,Tier 3,Supermarket Type2,1976.0944,0.9939815561066095,Food,28,
DRG51,12.1,Low Fat,0.011539622,Dairy,163.5526,OUT046,1997,Small,Tier 1,Supermarket Type1,2302.3364,0.8798117366887597,Drinks,16,
FDR33,7.31,Low Fat,0.04690397,Snack Foods,110.65700000000001,OUT019,1985,Small,Tier 1,Grocery Store,659.1419999999999,1.5540456034019783,Food,28,
FDS23,4.635,Low Fat,0.141686037,Breads,126.9994,OUT017,2007,Small,Tier 2,Supermarket Type1,1798.9916,0.8926048754937136,Food,6,
NCF43,8.51,Non-Edible,0.052051256,Household,142.247,OUT045,2002,Small,Tier 2,Supermarket Type1,2004.058,0.9490018603422768,Non-Consumable,11,
DRN37,9.6,Low Fat,0.09627919,Soft Drinks,167.3158,OUT035,2004,Small,Tier 2,Supermarket Type1,1838.2738,0.9418779939061905,Drinks,9,
FDX57,17.25,Regular,0.047533568,Snack Foods,96.9068,OUT017,2007,Small,Tier 2,Supermarket Type1,1458.102,0.8525635633198767,Food,6,
NCC42,15.0,Non-Edible,0.04499948,Health and Hygiene,140.4838,OUT045,2002,Small,Tier 2,Supermarket Type1,1685.8056,1.0013394627736125,Non-Consumable,11,
FDS47,16.75,Low Fat,0.12888573,Breads,87.6856,OUT046,1997,Small,Tier 1,Supermarket Type1,1494.0552,1.1604588932987103,Food,16,
DRK35,8.365,Low Fat,0.12025630300000001,Hard Drinks,39.2506,OUT010,1998,Small,Tier 3,Grocery Store,75.9012,1.420144197692299,Drinks,15,
DRF37,17.25,Low Fat,0.06611236082486209,Soft Drinks,261.291,OUT019,1985,Small,Tier 1,Grocery Store,788.9730000000001,0.8434676829147724,Drinks,28,
DRI23,18.85,Low Fat,0.137755834,Hard Drinks,161.8578,OUT018,2009,Medium,Tier 3,Supermarket Type2,3530.0716,1.0972783351339621,Drinks,4,
FDB28,6.615,Low Fat,0.093913607,Dairy,198.7426,OUT017,2007,Small,Tier 2,Supermarket Type1,1186.4556,0.8594165342704564,Food,6,
FDU50,5.75,Regular,0.07528708099999999,Dairy,115.3176,OUT049,1999,Medium,Tier 1,Supermarket Type1,572.5880000000001,1.0008412470610764,Food,14,
FDD22,10.0,Low Fat,0.100055625,Snack Foods,113.3544,OUT018,2009,Medium,Tier 3,Supermarket Type2,3467.4864,1.001255887563994,Food,4,
FDG04,13.1,Low Fat,0.006061565,Frozen Foods,188.9898,OUT035,2004,Small,Tier 2,Supermarket Type1,4303.0654,0.8407453141503797,Food,9,
FDM08,10.1,Regular,0.053667516,Fruits and Vegetables,223.0088,OUT049,1999,Medium,Tier 1,Supermarket Type1,671.1264,0.8855873012692217,Food,14,
FDI28,14.3,Low Fat,0.026194237000000002,Frozen Foods,79.0302,OUT027,1985,Medium,Tier 3,Supermarket Type2,1901.5248,0.9948288975165044,Food,28,
FDM57,11.65,Regular,0.07600299099999999,Snack Foods,83.4908,OUT045,2002,Small,Tier 2,Supermarket Type1,503.3448,1.0001538992044563,Food,11,
NCS17,18.6,Non-Edible,0.080111611,Health and Hygiene,94.6436,OUT027,1985,Medium,Tier 3,Supermarket Type2,4065.3748,0.9940421406874903,Non-Consumable,28,
FDX44,9.3,Low Fat,0.043141572,Fruits and Vegetables,90.4172,OUT018,2009,Medium,Tier 3,Supermarket Type2,1249.0408,1.0031672289253373,Food,4,
DRE03,19.6,Low Fat,0.024276035,Dairy,45.3718,OUT045,2002,Small,Tier 2,Supermarket Type1,614.5334,0.9124847703293878,Drinks,11,
FDT46,11.35,Low Fat,0.03093263,Snack Foods,51.5008,OUT018,2009,Medium,Tier 3,Supermarket Type2,607.2096,0.733850114273855,Food,4,
FDW60,5.44,Regular,0.017096552,Baking Goods,178.137,OUT045,2002,Small,Tier 2,Supermarket Type1,3175.866,1.0032475589712146,Food,11,
FDE44,14.65,Low Fat,0.172357491,Fruits and Vegetables,50.8692,OUT017,2007,Small,Tier 2,Supermarket Type1,788.3072,1.1452949441951494,Food,6,
FDT24,12.35,Regular,0.185824165,Baking Goods,78.5328,OUT035,2004,Small,Tier 2,Supermarket Type1,695.0952,1.0820678460832804,Food,9,
FDO20,12.85,Regular,0.152988295,Fruits and Vegetables,253.7382,OUT017,2007,Small,Tier 2,Supermarket Type1,2271.0438,1.1081923035976189,Food,6,
FDV47,17.1,Low Fat,0.06611236082486209,Breads,85.5566,OUT049,1999,Medium,Tier 1,Supermarket Type1,1860.2452,1.048500906279662,Food,14,
FDZ26,11.6,Regular,0.143897558,Dairy,240.6222,OUT013,1987,High,Tier 3,Supermarket Type1,2868.2664,0.9209752025026592,Food,26,
FDK48,7.445,Low Fat,0.037845086,Baking Goods,75.5354,OUT017,2007,Small,Tier 2,Supermarket Type1,1956.1204,0.8727840239410007,Food,6,
FDX32,15.1,Regular,0.1748389,Fruits and Vegetables,142.8786,OUT019,1985,Small,Tier 1,Grocery Store,433.4358,1.650417837482463,Food,28,
FDE56,17.25,Regular,0.278730642,Fruits and Vegetables,63.2194,OUT019,1985,Small,Tier 1,Grocery Store,247.6776,1.4739534905076217,Food,28,
DRJ01,6.135,Low Fat,0.11550099900000001,Soft Drinks,161.1236,OUT018,2009,Medium,Tier 3,Supermarket Type2,644.4944,0.9025563021700951,Drinks,4,
FDC53,8.68,Low Fat,0.01478914,Frozen Foods,97.7384,OUT010,1998,Small,Tier 3,Grocery Store,98.5384,1.505210223295672,Food,15,
NCN07,18.5,Non-Edible,0.033938279,Others,132.5284,OUT035,2004,Small,Tier 2,Supermarket Type1,1318.2839999999999,0.9112349513661312,Non-Consumable,9,
FDI28,14.3,Low Fat,0.026299797000000003,Frozen Foods,79.4302,OUT013,1987,High,Tier 3,Supermarket Type1,1743.0644,0.9988379525778083,Food,26,
NCO55,12.800000000000002,Non-Edible,0.159394437,Others,105.6938,OUT019,1985,Small,Tier 1,Grocery Store,214.3876,1.3623493321530498,Non-Consumable,28,
FDP46,15.35,Low Fat,0.06611236082486209,Snack Foods,88.28299999999999,OUT046,1997,Small,Tier 1,Supermarket Type1,1797.66,0.7645042743752092,Food,16,
FDX26,17.7,Low Fat,0.06611236082486209,Dairy,182.5292,OUT013,1987,High,Tier 3,Supermarket Type1,2736.438,0.6442854574108982,Food,26,
FDD56,15.2,Regular,0.10377827,Fruits and Vegetables,175.6054,OUT046,1997,Small,Tier 1,Supermarket Type1,2451.4756,0.8974829274765668,Food,16,
FDP12,9.8,Regular,0.045522854,Baking Goods,35.0874,OUT017,2007,Small,Tier 2,Supermarket Type1,352.874,1.0038394451532722,Food,6,
FDT40,5.985,Low Fat,0.09533143300000001,Frozen Foods,125.5678,OUT027,1985,Medium,Tier 3,Supermarket Type2,2543.356,0.9424848016631944,Food,28,
FDV57,15.25,Regular,0.06611236082486209,Snack Foods,179.766,OUT018,2009,Medium,Tier 3,Supermarket Type2,3056.022,1.0021172793484026,Food,4,
FDZ09,17.6,Low Fat,0.105472205,Snack Foods,165.6868,OUT017,2007,Small,Tier 2,Supermarket Type1,3111.9492,0.9032862463006354,Food,6,
FDA07,7.55,Regular,0.030938774,Fruits and Vegetables,121.0072,OUT035,2004,Small,Tier 2,Supermarket Type1,2082.6224,0.911809877286233,Food,9,
FDV36,18.7,Low Fat,0.026174636,Baking Goods,127.102,OUT027,1985,Medium,Tier 3,Supermarket Type2,3415.554,0.8511736070921325,Food,28,
FDQ01,19.7,Regular,0.160671255,Canned,254.7014,OUT035,2004,Small,Tier 2,Supermarket Type1,3570.0196,0.9971935430549796,Food,9,
FDW46,13.0,Regular,0.070243155,Snack Foods,65.7484,OUT013,1987,High,Tier 3,Supermarket Type1,391.4904,0.8866244931679399,Food,26,
FDW19,12.35,Regular,0.038313981000000004,Fruits and Vegetables,109.95700000000001,OUT027,1985,Medium,Tier 3,Supermarket Type2,4504.137,0.9067771020867215,Food,28,
FDY01,11.8,Regular,0.17054823800000002,Canned,113.8834,OUT049,1999,Medium,Tier 1,Supermarket Type1,1382.2008,1.0004025099933025,Food,14,
FDG60,20.35,Low Fat,0.060794097000000005,Baking Goods,233.6616,OUT049,1999,Medium,Tier 1,Supermarket Type1,2577.9776,1.0024186291183195,Food,14,
FDL22,16.85,Low Fat,0.036446751,Snack Foods,90.3488,OUT049,1999,Medium,Tier 1,Supermarket Type1,996.0368,1.0010720174981405,Food,14,
DRK01,7.63,Low Fat,0.061188147000000005,Soft Drinks,94.0436,OUT045,2002,Small,Tier 2,Supermarket Type1,1134.5232,0.9994048599843329,Drinks,11,
FDO12,15.75,Low Fat,0.05488482099999999,Baking Goods,195.3452,OUT013,1987,High,Tier 3,Supermarket Type1,1761.7068,0.9974615941730897,Food,26,
FDX12,18.2,Regular,0.026064486,Baking Goods,241.8196,OUT046,1997,Small,Tier 1,Supermarket Type1,4097.3332,0.8554989824112391,Food,16,
FDR28,13.85,Regular,0.025936747000000003,Frozen Foods,164.921,OUT049,1999,Medium,Tier 1,Supermarket Type1,2609.936,0.999337079773638,Food,14,
FDH57,10.895,Low Fat,0.035949725,Fruits and Vegetables,132.9284,OUT017,2007,Small,Tier 2,Supermarket Type1,3295.71,0.9166081784949364,Food,6,
FDC04,15.6,Low Fat,0.045168898,Dairy,242.9854,OUT018,2009,Medium,Tier 3,Supermarket Type2,2175.1686,0.8725483049755169,Food,4,
NCI06,11.3,Non-Edible,0.04767798,Household,181.46599999999998,OUT013,1987,High,Tier 3,Supermarket Type1,3775.086,0.867680388631876,Non-Consumable,26,
NCY53,20.0,Non-Edible,0.058812134,Health and Hygiene,111.6544,OUT017,2007,Small,Tier 2,Supermarket Type1,1565.9616,0.9791462442634389,Non-Consumable,6,
FDR22,19.35,Regular,0.018667601000000002,Snack Foods,112.9544,OUT017,2007,Small,Tier 2,Supermarket Type1,2908.2144,0.9163436185301915,Food,6,
FDM33,15.6,Low Fat,0.087646694,Snack Foods,221.5798,OUT013,1987,High,Tier 3,Supermarket Type1,5509.495,1.0633682112039695,Food,26,
